seoul,busan
1.0396718126445053,8.433929125941368
3.2126204663109448,9.85455258297351
-1.2588417516447319,5.381084996264184
-1.257318545966564,13.199945321698
-0.5178258627800373,4.235673265276583
-3.4755192890634734,9.813047807182182
-5.068619893173737,8.55873452189209
3.766771741546417,10.921514941078511
1.9357804366771243,11.68928994760892
1.3278103842920537,8.455603324848957
-3.8193891453278095,8.69551652605777
-1.0978541743243113,8.96017790808388
2.603616957681326,9.571737097711502
-1.6574893088210483,15.255458950281046
0.8284721409036522,12.54905819273159
2.891428344878835,14.936353839313774
1.7653278315687273,12.313925566807388
-1.0881149961194638,10.814354871847616
0.7438849332401412,9.572368852107298
8.45847991438614,8.190088819027475
-5.639534460047522,9.694270613937839
0.18241391169995705,9.958489493345757
-3.5993730310927785,12.06146811020735
0.046927439710116606,11.334840240381748
0.7440235382926187,8.28195809468388
0.178402215170196,13.608262733944258
-5.039647911813357,12.958212657889813
-2.518941861512404,8.436335862695962
1.7755879015175,13.91175679015723
3.798983761146469,7.783462747653449
-0.637875207876185,12.663415939058554
4.929932478282819,4.73971668545234
-2.664824386860548,13.458452621418946
-0.33626655453979937,7.10702169008913
-2.317391138150237,14.038772959570823
-4.210949049882287,7.765773829010537
0.014373029029694269,10.16289904664885
2.3792311679268936,9.341295775836974
0.3838778864019178,14.27139573092696
2.7311439628180345,10.201805540698661
0.9804082201381077,7.495074573628364
-2.412116043281933,11.655668116891048
-0.558795588013209,10.932004613805118
4.185278727951008,7.605804161126561
2.8837073361828454,10.395108065620976
2.8483904859830655,8.30413612761372
-1.947804945038057,8.475540484419822
-1.0234595079096593,7.520681395393917
2.51590116014319,10.941364986579094
6.448320018564841,7.854618015754682
1.0027901634563945,11.012005968067928
-3.009832491284931,8.765296096693305
-0.9897185579035461,8.333844638303288
-2.346534816302388,15.388895483035508
4.005755681987928,10.428763687227862
-3.1913108613173677,7.951444508219454
1.0577523248819292,8.153862356663222
-4.338843642776931,10.361331327478052
-0.8042922517820086,7.639690237804054
5.056581683492846,4.88415664817521
2.1833316555632836,4.7562637628413285
-1.348306872896154,8.389922442220122
-1.370506364357333,5.693489812708919
-0.9664474601851458,8.924527132675326
0.5311995333379264,6.848853200966175
-0.3502447967903848,12.588476101918081
-5.840087713018881,7.593562937025302
3.1908081237926993,5.119750545018897
1.2429693886931814,8.122653543267386
1.2032733480721505,5.718163652717093
1.4877923240367448,14.770347758358575
2.9678416440966036,7.924870042298272
-0.1460729213880007,5.949873003913952
0.18889461269630342,9.646395115326925
0.5364677312871023,10.257319506032687
-0.18912164734245882,11.710541573949058
4.655187714000423,12.242972200877059
1.443970551428146,14.571935278115923
1.0250222203683355,8.266478242953335
-6.2064825994586155,6.651002147269454
4.987714383842397,2.6183592152099955
4.478382440055087,15.562731920177331
4.287652778898907,6.3621367642597075
5.446892326004025,15.18522040134965
3.8445352192514983,10.146522656544976
-2.7882983889331268,14.830380107708097
-4.408137107025672,7.405305656685281
-0.8450734346571971,9.781247200724145
3.4224687996120102,10.504173600263607
2.134695522352268,9.474302978682044
-0.23649571933950564,4.964090758256697
1.907909528224911,8.948859795408987
1.8393544705961509,13.334240298750878
-2.2804867477999617,5.759103933063654
1.697261444506767,7.796805600036012
1.0613654076538164,11.079136665679853
-1.4112177805756771,15.315094630002628
-2.5767871709785464,14.826150886947154
8.776170688006212,14.487893460945779
1.79228521533978,12.22273673471451
0.25537177443286646,10.345983208987455
6.374487443235177,10.228643279453904
-4.166695009520796,8.33375591965885
-1.471318532142353,10.263214586494858
0.028931361549190952,9.546323524994982
4.553150803597039,15.618436800990068
5.179186340617434,12.268358580182419
-2.3238980459343734,8.00413219413112
-4.985961444421584,13.247551143945993
-0.8761473136351675,11.571376245453326
-2.226239677686894,9.260098102297793
0.7246952338062184,9.882070607928714
-3.2753200787641985,8.36326291831949
-3.868736983063546,11.38273719561981
3.8944095173479436,9.805032657356579
1.1611940913776722,11.944291264052843
-3.182929899931824,9.59907372440653
0.3535617705109971,13.288581806317698
1.106856423197077,6.96102666276582
0.14131010028657648,8.204169450034431
2.022110839407971,3.8071631759236535
-3.432058215678283,9.51903299379879
-2.122673859370152,9.524254022069249
-3.3498991162395266,7.270892239003391
-2.7867858523035185,6.088884467844312
-2.8840166721519926,10.820373861097787
2.0684138113449695,15.862776876317573
-1.0706009062998851,8.882635692456999
1.5480987638243722,14.24379545064421
0.3067569481305837,10.493205398943092
2.0406427832551985,11.81777412705279
-0.12962293904897026,7.5413571951272225
2.019999649012408,12.37720986379746
-0.2910969184684794,11.368425369941432
-0.34067814856338013,3.406277948226478
-4.7279455291074886,14.732804567335318
0.39474864120708775,10.5565576885636
2.4819776746601314,12.78243478178203
3.487809125070802,12.1621717062112
-1.1162635410095687,10.469933646232269
-2.4782571465086742,13.541647904136035
-7.898150320254285,8.184558668426469
-5.401622996069419,9.736716466420958
-1.768832881888643,7.416736600911648
-1.334053566987268,13.29720346632709
4.566323026197622,10.562935759887495
-3.0165577970361594,10.728744103760105
-3.214239941461316,14.417240806869161
-0.42368795732881503,10.429742000114867
-1.28118657032251,6.748306641559721
-0.8110540350228398,10.234925813996826
-1.3868775945384546,12.043916170136328
4.8274012446869445,11.57531265507129
-4.738469463773969,14.584590651020196
