Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10
2.7791767524441107	12.117801137403445	23.514450810599755	31.3311941858389	40.88827848716897	51.89983122976778	63.35537178357793	66.72690612637345	77.97683012288181	89.24794801504649
3.4631639292625245	14.148257500743483	19.409159979692696	29.38750937101262	41.69850998401327	53.24028529146909	62.7162122332647	70.30591500263782	81.46514570377963	92.97219885687977
3.53413093086388	11.21093879744753	18.426470302867134	27.416234491358548	39.17408711412101	51.62052679962059	62.45704847152869	69.66012497059181	79.96000231784365	91.13964963820811
0.8712178649604195	12.429484719763801	20.626322095796862	27.50960435971869	40.43613506185955	49.510085231871656	63.29229433436734	70.00091804298255	77.56214462706545	87.08307142790086
0.38903426543992486	7.764271492109376	15.806703642018995	31.996708911551245	42.03854120212838	49.76711341189555	58.58949313636458	72.1474153390548	79.70539343255179	91.33735060300995
1.830269939732559	10.731360090233842	18.708240622059673	27.715703308358705	37.71760242782461	51.85627269579986	59.25815606797062	71.56252334469248	80.21905023791986	86.85783823777297
-1.8103042773614668	9.556389435434623	18.72384791307624	30.34563671524086	39.41443828130963	51.95372743214869	62.03987843952353	70.2206133438351	76.38171739312989	88.13248203349433
-0.4426622010805079	9.152783097319398	20.64307758439578	28.968428964517965	40.658182423298385	48.68843787196241	61.53506231161256	70.11453109088566	81.76098624347397	88.11597302312349
5.357215581146101	12.5062511992185	17.660220438065046	31.011492718226876	42.07758834937465	49.00112170347714	59.53447727932024	70.90012158135706	81.11188589336476	91.52880057935562
2.017012290236201	11.79983042268693	19.530082106852582	31.724497933862406	40.3341668435185	48.62610173161747	60.68434091137304	70.28671635808504	79.74083827876129	90.89793389356804
-3.202333127062149	11.871630103960559	21.312999315850135	30.39771569475294	38.651011078417554	53.68436730382259	60.10127000850573	67.36152126121426	82.61314682275862	88.98644753029164
-1.0902437197994514	8.32458735338713	20.259222186421535	30.13904496508073	43.713232501728925	53.98612120812753	60.216760222566776	70.78460881409812	81.73836697512635	89.88319718547163
-2.547824326675314	10.047220340011139	17.360117621026	31.990225206112786	40.1233309615376	55.18504569107216	57.87964933484689	68.10196459645337	80.80647947477573	88.41347190667564
1.2214753721554283	7.529062047020297	19.117092683510254	28.003676993844103	39.55441616852668	48.887896665232695	59.53411046649959	75.13199202274721	76.97415550708605	88.46533914259383
0.24893755246837282	9.720915493573525	16.89663876651092	29.162636107332194	42.41225223143415	50.69716565994785	59.77051405136733	71.99489834821871	78.64031372651975	88.89965060177062
2.777060473514542	12.311307460224576	14.424164211564634	29.7570833741784	45.54562631689613	51.16702213559537	60.636060417664915	70.6587778888782	79.48457803284712	87.60638565792239
-2.5441076969365786	7.475106329338476	19.1888449553209	31.773729022970066	38.13151679473064	50.1649796880855	60.16810490353507	70.65937990032126	79.52081010666348	89.63527929648099
-1.142775624973205	13.843025179245625	18.171595233922396	26.961734562975128	37.638806697314685	51.78043345327803	61.24944363111823	71.19441153433296	76.46338984103514	89.45173216249536
1.9665871529707277	8.0161422176857	21.508455546135274	32.77558614182503	41.31937412027651	51.442056327045876	64.41058529415136	68.1219672985927	77.94553885679599	88.28640828891149
1.0800651275991011	8.122625869746352	23.796425833811362	31.731947241551	37.14644734676058	53.28703455674526	58.59043224182433	73.19947323105812	81.50082644091998	90.63441980906198
0.27954094943922186	10.56603808598943	20.057385846863173	26.074619526520515	38.032336529384025	46.43067658882525	61.127073638805705	71.62709864979219	79.00672653961242	91.66236529429383
0.5289564888245569	9.09619750187486	22.242301517973708	27.712967399932808	38.560794394587916	51.59750546858055	63.975733938521216	73.40728218712205	78.85873760494049	85.18380507728014
1.2179492400910297	9.507389851489835	18.018981059167867	26.33770752933833	41.88087554151479	51.059041135548156	61.82188615234329	69.3014233879938	80.35863977899909	90.85742167708251
0.41446382434880213	11.563920344459996	23.317407022691125	26.64283239763316	38.434754531686714	51.08209774065364	58.59786550035893	67.14470790474452	80.18626261268722	91.3283306633981
1.7997659073686094	8.016830057541139	21.526268520707855	31.52801693541252	38.532258966216546	49.0916803007293	61.85506570758522	67.97938552055413	80.62012193739488	89.9824219652607
-1.6780239216112418	12.115709109386636	19.455874356837242	31.162371739069695	37.39167530112148	51.387098848216475	61.83171964315793	69.6775435315473	77.53495893278625	91.15494551475372
0.4663274746232353	14.159025181985722	19.184025682667237	30.523983351702707	37.795647234917915	50.843387954184536	63.31738792925136	73.77671085419418	81.24463565969779	89.26585514689785
5.739486711334554	9.69146427588647	23.36650455704315	29.966345299589346	41.35714196934252	48.79599138011228	58.34524503001207	70.37441155870559	77.57102070629962	91.34824010195669
1.4272204224277447	9.454119472268813	19.399009180132243	29.58667103434172	40.49618131842977	50.069029917941435	58.991460389675225	71.6041367687902	79.19578059196837	90.99689303160545
2.097824379557134	7.408127132244735	19.886093049042273	28.83428256514857	42.186166106219005	52.16564191960665	60.353851945807996	67.50605594874794	75.39326871484425	91.68545693009712
-3.5423363390908293	9.775258974664832	18.275356064719617	28.08542095726215	41.97889410504576	49.23012470179644	59.1930297432731	68.50229753170663	75.8959050573202	89.7543631231885
